family_ID	protein_ID	inhibited_defense_system(inferred from seed proteins in the family)	clan_ID	clan_inhibited_defense_system(inferred from families with seed proteins)
APIS005	IMGVR_UViG_2908369612_000002|2908369612|2908372509	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_2912844605_000003|2912844605|2912847088	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_2922727739_000003|2922727739|2922732230	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_2938655777_000006|2938655777|2938662204	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300005661_000004|3300005661|Ga0058698_1000002745	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300025012_000028|3300025012|Ga0209727_1000023380	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300025600_000004|3300025600|Ga0209125_100025782	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300027858_000004|3300027858|Ga0209013_10000004121	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300030692_000004|3300030692|Ga0268250_1000017453	Gabija	CLAN004	Gabija
APIS005	IMGVR_UViG_3300042922_000886|3300042922|Ga0456363_0000355_108865_109758	Gabija	CLAN004	Gabija
APIS005	OM236515_00131	Gabija	CLAN004	Gabija
APIS005	ON107264_00064	Gabija	CLAN004	Gabija
APIS006	AXC42625.1	RecBCD	CLAN005	RecBCD
APIS006	AY052766_00016	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2035265002_000002|2035265002|CwormDRAFT_176770	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2035918000_000008|2035918000|AECFG_543710	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2228664000_000047|2228664000|2228672091	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2531839281_000006|2531839281|2532920725	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2534681712_000004|2534681712|2535163246	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2551306195_000003|2551306195|2552268881	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2558860441_000018|2558860441|2559865403	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2558860448_000006|2558860448|2559894976	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2571042474_000005|2571042474|2572653971	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2600255186_000001|2600255186|2601249846	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2671180494_000006|2671180494|2673013765	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2681813052_000001|2681813052|2682677556	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2767802170_000007|2767802170|2769012367	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2767802210_000003|2767802210|2769212543	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_2849905593_000004|2849905593|2849908300	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300000060_000017|3300000060|PaMGMunAill_00004798	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300003097_000007|3300003097|Ga0052191_10229129	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300013104_000136|3300013104|Ga0157370_1001016114	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300021444_000008|3300021444|Ga0213878_1000034430	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300031110_000617|3300031110|Ga0308165_100032921	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300033074_000196|3300033074|Ga0364573_1138213	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300034682_000004|3300034682|Ga0310128_006896_683_991	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300034682_000423|3300034682|Ga0310128_000168_108571_108879	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300036822_000294|3300036822|Ga0376693_0000019_11578_11871	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300038405_000027|3300038405|Ga0436370_1201038_38922_39230	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300045988_127732|3300045988|Ga0495776_165950_2443_2748	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300048915_000061|3300048915|Ga0496112_0020943_1301_1609	RecBCD	CLAN005	RecBCD
APIS006	IMGVR_UViG_3300048925_000051|3300048925|Ga0496122_0004388_3374_3667	RecBCD	CLAN005	RecBCD
APIS006	KY709687_00032	RecBCD	CLAN005	RecBCD
APIS006	MGV-GENOME-0313846_6	RecBCD	CLAN005	RecBCD
APIS006	MK972694_00061	RecBCD	CLAN005	RecBCD
APIS006	OQ031658_00034	RecBCD	CLAN005	RecBCD
APIS006	uvig_240482_8	RecBCD	CLAN005	RecBCD
APIS006	uvig_314840_54	RecBCD	CLAN005	RecBCD
APIS006	uvig_393947_6	RecBCD	CLAN005	RecBCD
APIS007	BAF33451.1	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2513237082_000001|2513237082|2513553087	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2513237166_000002|2513237166|2514050308	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2537561807_000004|2537561807|2538708062	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2541047789_000007|2541047789|2544489726	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2558860275_000002|2558860275|2559406535	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2576861805_000001|2576861805|2579665832	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2593339170_000001|2593339170|2595214746	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2600255059_000001|2600255059|2600772716	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2627853850_000004|2627853850|2629225634	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2627854026_000003|2627854026|2629924731	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2639763161_000004|2639763161|2642254233	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2648501164_000007|2648501164|2648781045	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2648501734_000001|2648501734|2651049871	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2648501734_000005|2648501734|2651054808	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2660238542_000005|2660238542|2662810321	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2713896997_000003|2713896997|2715180164	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2713897432_000001|2713897432|2716756097	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2724679460_000006|2724679460|2726909053	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2740892487_000006|2740892487|2743671956	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2744054526_000001|2744054526|2744627865	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2831482573_000002|2831482573|2831482855	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2834917809_000008|2834917809|2834922690	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2848510198_000001|2848510198|2848513672	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2852813956_000002|2852813956|2852819513	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2859677112_000005|2859677112|2859681211	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2877210606_000001|2877210606|2877211056	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2878868365_000003|2878868365|2878869053	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2903182017_000003|2903182017|2903183401	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2904504865_000007|2904504865|2904505956	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2913118216_000011|2913118216|2913122170	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2915195482_000002|2915195482|2915197944	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_2924913591_000002|2924913591|2924914291	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300003775_000071|3300003775|Ga0055524_100034719	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300006914_000013|3300006914|Ga0075436_10000003593	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300007747_000151|3300007747|Ga0101111_100011472	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300009788_000216|3300009788|Ga0114923_1000042331	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300010383_000008|3300010383|Ga0136214_100007869	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300011240_000044|3300011240|Ga0122762_10004994	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300011531_000019|3300011531|Ga0121659_10004938	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300011618_000025|3300011618|Ga0120828_100009111	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300011663_000031|3300011663|Ga0121550_10016548	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300011862_000081|3300011862|Ga0121644_10000488	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300025263_000039|3300025263|Ga0209565_100010456	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300027412_000039|3300027412|Ga0209231_100016747	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300029844_000296|3300029844|Ga0245276_1000055163	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300034522_000045|3300034522|Ga0310142_00166_36710_37189	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300036772_000233|3300036772|Ga0376650_0000794_8943_9356	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300036792_000085|3300036792|Ga0376663_0001133_4411_4827	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300036825_000059|3300036825|Ga0376697_0000125_2006_2434	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300037722_000889|3300037722|Ga0395783_0000622_21775_22197	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300045884_000049|3300045884|Ga0491417_0002039_10345_10785	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300046506_000234|3300046506|Ga0495583_0000261_72032_72442	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300046691_000240|3300046691|Ga0495670_0000030_6586_6996	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300047160_006029|3300047160|Ga0500728_00036954_32974_33384	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300047320_000210|3300047320|Ga0495672_0000208_75882_76289	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300048929_000254|3300048929|Ga0496126_0003432_16428_16862	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_3300050514_000081|3300050514|nmdc:mga08x19_83_c1_7530_7940	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	IMGVR_UViG_642555112_000002|642555112|642595162	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	uvig_315082_77	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	uvig_318678_62	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	uvig_395260_16	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS007	uvig_452973_37	restriction-modification (RM)	CLAN006	restriction-modification (RM)
APIS008	Gad2	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2547132108_000008|2547132108|2547391173	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2554235236_000002|2554235236|2555268698	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2579778832_000008|2579778832|2581159682	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2582580961_000009|2582580961|2584062409	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2600255062_000003|2600255062|2600787771	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2600255075_000001|2600255075|2600850457	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2615840593_000003|2615840593|2616180048	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2645727636_000004|2645727636|2646315180	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2645727811_000003|2645727811|2647076456	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2654587505_000001|2654587505|2654606956	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2660238538_000004|2660238538|2662791354	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2744054576_000007|2744054576|2744833085	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2808606540_000001|2808606540|2809656356	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2808606549_000001|2808606549|2809704922	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2811995041_000004|2811995041|2812925906	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2832702071_000001|2832702071|2832704110	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2841277917_000004|2841277917|2841278851	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2879469214_000003|2879469214|2879471703	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2885526491_000007|2885526491|2885531743	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2897137741_000002|2897137741|2897139691	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2901146262_000001|2901146262|2901146816	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2904150443_000004|2904150443|2904151883	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2904560550_000001|2904560550|2904561077	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2908369612_000002|2908369612|2908372510	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2919361683_000002|2919361683|2919363014	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_2939702853_000004|2939702853|2939705507	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300009011_000023|3300009011|Ga0105251_1000039215	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300017565_000003|3300017565|Ga0182745_100005758	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300017589_000061|3300017589|Ga0134288_1000062154	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300018910_000036|3300018910|Ga0193598_1000081136	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300021254_000066|3300021254|Ga0223824_1000067568	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300022816_000020|3300022816|Ga0255657_15472635	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300022879_000002|3300022879|Ga0213824_100003747	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300025528_000044|3300025528|Ga0207867_100125631	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300025735_000045|3300025735|Ga0207713_100073225	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300028649_000004|3300028649|Ga0302162_1000001534	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300037067_006209|3300037067|Ga0378408_0000883_8146_9333	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300037418_002096|3300037418|Ga0395900_0000118_108376_109638	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300042922_000937|3300042922|Ga0456363_0002333_12137_13255	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300042923_000660|3300042923|Ga0456365_0001332_15013_16275	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300042923_001106|3300042923|Ga0456365_0000168_156697_157881	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300047323_000304|3300047323|Ga0495683_0000015_118164_119405	Gabija	CLAN007	Gabija
APIS008	IMGVR_UViG_3300048929_000399|3300048929|Ga0496126_0004501_9996_11159	Gabija	CLAN007	Gabija
APIS008	MGV-GENOME-0222383_11	Gabija	CLAN007	Gabija
APIS008	MT325768_00069	Gabija	CLAN007	Gabija
APIS008	OL580764_00108	Gabija	CLAN007	Gabija
APIS008	ON107264_00062	Gabija	CLAN007	Gabija
APIS008	uvig_179468_52	Gabija	CLAN007	Gabija
APIS009	CP000711_00047	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2541047938_000001|2541047938|2545222551	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2563366999_000007|2563366999|2565053676	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2663763159_000003|2663763159|2665890424	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2671180427_000015|2671180427|2672728354	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2740892042_000001|2740892042|2741640100	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2778261351_000002|2778261351|2779781704	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2778261419_000004|2778261419|2780045228	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_2913177423_000002|2913177423|2913180150	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_3300023488_000025|3300023488|Ga0257039_114265	restriction-modification (RM)	CLAN008	restriction-modification (RM)
APIS009	IMGVR_UViG_648276669_000002|648276669|648356650	restriction-modification (RM)	CLAN008	restriction-modification (RM)
